date,r_pct,sigma_pct
2020-06-01,0.37442164783634,1.1410661857463444
2020-06-02,0.81773072824002,1.0595698558140763
2020-06-03,1.35566708125622,1.0221824431851954
2020-06-04,-0.33743890836088003,1.0678659674894506
2020-06-05,2.5874012821637,0.9960679093605685
2020-06-08,1.19696564058049,1.3304324961375191
2020-06-09,-0.78297434197214,1.2976135160472178
2020-06-10,-0.53272557351817,1.2311518317257555
2020-06-11,-6.07526929962887,1.152426619288864
2020-06-12,1.2976286605210698,2.527992196645742
2020-06-15,0.82778608181754,2.3527540659619874
2020-06-16,1.8784852866710702,2.1662211677470906
2020-06-17,-0.36067962326296,2.0945630857926902
2020-06-18,0.059404340380269996,1.9175281514264004
2020-06-19,-0.5665513565674001,1.7516599716516286
2020-06-22,0.64740932966582,1.6174822528064166
2020-06-23,0.42981691914842,1.49837331546934
2020-06-24,-2.61952655956623,1.3811373225155992
2020-06-25,1.08998277282168,1.6122170097348474
2020-06-26,-2.45252042748305,1.528173621374565
2020-06-29,1.45788881135331,1.6827326560120028
2020-06-30,1.52923494357555,1.6297122121054781
2020-07-01,0.50095639758716,1.5938172585191142
2020-07-02,0.45309704768161,1.469698421216757
2020-07-06,1.5756930832163,1.3564323893169952
2020-07-07,-1.08774778696432,1.3733199560459948
2020-07-08,0.7796986263430801,1.328937994413015
2020-07-09,-0.56595914761956,1.2522610628943414
2020-07-10,1.04118097744443,1.1733962218571552
2020-07-13,-0.94066452160586,1.1451149122282391
2020-07-14,1.33173005829032,1.1170613361919133
2020-07-15,0.90410569363541,1.1398101590525729
2020-07-16,-0.34119152141141,1.1003645567192277
2020-07-17,0.28445625875832004,1.0250645108199385
2020-07-20,0.8371797255140401,0.9526815212536391
2020-07-21,0.16776293345603,0.9335561817209124
2020-07-22,0.57306305944724,0.8678729867366469
2020-07-23,-1.23963784122462,0.8330395180228145
2020-07-24,-0.62096400242754,0.9124726445404339
2020-07-27,0.73679288214822,0.8825772791408582
2020-07-28,-0.64944354186469,0.8625020742841449
2020-07-29,1.23517833517432,0.8432332646303368
2020-07-30,-0.37573017634553,0.9064711472672905
2020-07-31,0.76412362421756,0.8562290542897429
2020-08-03,0.71553626643598,0.843556717241857
2020-08-04,0.36054230261334996,0.8271127447330479
2020-08-05,0.64091604355169,0.7816108730168752
2020-08-06,0.64071260206652,0.7664088889287027
2020-08-07,0.06328292699571,0.7535960244752531
2020-08-10,0.27384652733921,0.7070836135923091
2020-08-11,-0.8001055401377801,0.6722018524034038
2020-08-12,1.3899502293613202,0.7085209570590492
2020-08-13,-0.20492726761567,0.8395416783244575
2020-08-14,-0.017189739627800002,0.7880244446018567
2020-08-17,0.27061775074237,0.7375999194762313
2020-08-18,0.2300740419816,0.6986116033046744
2020-08-19,-0.44141233451816997,0.6628134331470803
2020-08-20,0.31536547683455,0.6522598121738081
2020-08-21,0.34351999829738,0.627173253532952
2020-08-24,0.99936153649018,0.6076019275579094
2020-08-25,0.35898997455401,0.6835196739172167
2020-08-26,1.01440013448428,0.6569447724890776
2020-08-27,0.16716460318093,0.7230998931874687
2020-08-28,0.67100028495694,0.682022973424338
2020-08-31,-0.21973751755091,0.6872041512594391
2020-09-01,0.7496831420706199,0.6556471778211496
2020-09-02,1.52490501438702,0.6768461530562295
2020-09-03,-3.57575941421863,0.8501619851092783
2020-09-04,-0.81662807542741,1.5700410960646616
2020-09-08,-2.81488290864668,1.4727609252134226
2020-09-09,1.9944760662180898,1.7224491750779416
2020-09-10,-1.77412459253964,1.7389211044715496
2020-09-11,0.05329301580871,1.7290419094659324
2020-09-14,1.26613350250242,1.5812862193312371
2020-09-15,0.52057859304994,1.5200569164251359
2020-09-16,-0.46296468921517997,1.4046043267922517
2020-09-17,-0.8447949528552099,1.3020401102301817
2020-09-18,-1.12455769478287,1.2409751060750993
2020-09-21,-1.1638564027299099,1.2215097010043987
2020-09-22,1.04630163983774,1.2105963038933079
2020-09-23,-2.40073389143749,1.1772893493210475
2020-09-24,0.29830055546291,1.41824730614675
2020-09-25,1.5850439224188,1.3046931392568484
2020-09-28,1.59821918538547,1.3327958299375013
2020-09-29,-0.48242827044439995,1.3577061524019571
2020-09-30,0.82198425683799,1.2613754356614486
2020-10-01,0.52789495642944,1.196968010651481
2020-10-02,-0.9623812866371,1.1174679325678083
2020-10-05,1.7813109002901202,1.0964416764115925
2020-10-06,-1.40720643875233,1.2060566471934173
2020-10-07,1.7247163770241098,1.2349483320811947
2020-10-08,0.79782128948693,1.3014944638631738
2020-10-09,0.87550951807529,1.2297895187991996
2020-10-12,1.62825301583247,1.1747490107933842
2020-10-13,-0.6326891629163,1.2366699506931234
2020-10-14,-0.66451720840596,1.1647808809195275
2020-10-15,-0.1528923514213,1.1046363017554965
2020-10-16,0.01349104566301,1.0215830225123566
2020-10-19,-1.64646635149416,0.9449341795968664
2020-10-20,0.47161953200003,1.0800009281753262
2020-10-21,-0.21981140115698,1.010602923736924
2020-10-22,0.52053540034915,0.9399300847946238
2020-10-23,0.34398383203892,0.8910471239127682
2020-10-26,-1.87644729853211,0.8367645867434714
2020-10-27,-0.30302053504467,1.060014744538769
2020-10-28,-3.5925542108577297,0.9873776997028407
2020-10-29,1.1876524939998099,1.6402624368094334
2020-10-30,-1.22037134452615,1.562406951474363
2020-11-02,1.22429508905916,1.5063475347463353
2020-11-03,1.7642737684077698,1.4509059520109253
2020-11-04,2.18075256550918,1.480589197995014
2020-11-05,1.9273265776702,1.5785396200590283
2020-11-06,-0.0287756585374,1.6108715821311879
2020-11-09,1.16319747463435,1.4747588431930383
2020-11-10,-0.14007752208673002,1.4168070366270376
2020-11-11,0.76227283629926,1.301240811185622
2020-11-12,-1.00286515470706,1.2265206570313472
2020-11-13,1.35185467062939,1.1937155807185094
2020-11-16,1.15807349228322,1.2053720545096704
2020-11-17,-0.48034437846471,1.1871268487643019
2020-11-18,-1.1631210647481098,1.1100248802457258
2020-11-19,0.39386756907333004,1.1182863149916504
2020-11-20,-0.68157373729196,1.0402369121732489
2020-11-23,0.56201081818496,0.9983756373001431
2020-11-24,1.6032458814033,0.9452456911406257
2020-11-25,-0.15856747555105,1.056529219404748
2020-11-27,0.23941110259020001,0.9787986037190516
2020-11-30,-0.4606140636973,0.910006903775497
2020-12-01,1.12081406615942,0.8655928224020045
2020-12-02,0.17895645286039,0.9035158767978717
2020-12-03,-0.06243520802939,0.8414599804286633
2020-12-04,0.87974637151866,0.7854438830157118
2020-12-07,-0.1937513438964,0.8008102296668482
2020-12-08,0.27832711701716,0.7535004081054756
2020-12-09,-0.7980964948472999,0.7128592047772842
2020-12-10,-0.12859345277718,0.740304412406644
2020-12-11,-0.12657980842316,0.6979621512653158
2020-12-14,-0.43687882451467996,0.6608706912561756
2020-12-15,1.2838482022218,0.6501645391134172
2020-12-16,0.17712256203239002,0.7748082094496626
2020-12-17,0.57411428089828,0.7276881132983062
2020-12-18,-0.35172969521486,0.7136781093121388
2020-12-21,-0.39139284869094,0.687314028426659
2020-12-22,-0.20752446917704,0.668147056020888
2020-12-23,0.0745533271818,0.6385012761752532
2020-12-24,0.35303499794867,0.6063974204827361
2020-12-28,0.86847075384124,0.5906374954391836
2020-12-29,-0.22298648272798,0.6458867818033295
2020-12-30,0.13406480950806,0.6201653174439872
2020-12-31,0.64182047117036,0.5914715051398073
2021-01-04,-1.48647627120261,0.609803088512433
2021-01-05,0.70576313833612,0.8147149470262485
2021-01-06,0.56936033824754,0.8017097967546071
2021-01-07,1.47382601077517,0.7759751641514067
2021-01-08,0.54768373935161,0.9058874246787461
2021-01-11,-0.6576327616620801,0.863647783592716
2021-01-12,0.0415702030569,0.845141007299441
2021-01-13,0.22730563867252,0.7878821551577839
2021-01-14,-0.37605130687428,0.7408062955687128
2021-01-15,-0.72160007982784,0.7125473607495579
2021-01-19,0.81034576357623,0.7283977534348811
2021-01-20,1.3839417376510998,0.7443602712492325
2021-01-21,0.03166731613131,0.8634537737863429
2021-01-22,-0.30151526629378,0.8041132515816154
2021-01-25,0.36093175130176003,0.7620309854943639
2021-01-26,-0.14899431611539,0.7249219763406898
2021-01-27,-2.60133151261001,0.6852181257956436
2021-01-28,0.97132987787595,1.1822510811871472
2021-01-29,-1.9500377654791698,1.1442716388294414
2021-02-01,1.5924300234678002,1.2912365863294986
2021-02-02,1.3802528814311499,1.323150255892853
2021-02-03,0.10082606153449,1.3163263887279502
2021-02-04,1.07948476439219,1.2094367895962426
2021-02-05,0.38899196077633,1.1803920308513445
2021-02-08,0.73721074762893,1.095233698589156
2021-02-09,-0.1114145421722,1.0447243457369288
2021-02-10,-0.0345244522391,0.9671155321719773
2021-02-11,0.16610748145886,0.8966688165564553
2021-02-12,0.46999709261612,0.8350861804968792
2021-02-16,-0.05694345154143,0.7960189939461123
2021-02-17,-0.03204533489178,0.7451898773588684
2021-02-18,-0.44256142272427,0.7000310144571029
2021-02-19,-0.18566190956654,0.6837387476837008
2021-02-22,-0.77628928937105,0.650904816776532
2021-02-23,0.12555296115266,0.6878975850470039
2021-02-24,1.12876676709863,0.6502301224769542
2021-02-25,-2.4783394424172602,0.7410155978119134
2021-02-26,-0.47615322937986,1.1722565306761867
2021-03-01,2.35121732256935,1.0966158443564793
2021-03-02,-0.8113678739508801,1.3347735718690168
2021-03-03,-1.31523358948015,1.266174507917881
2021-03-04,-1.35080380643906,1.2695250327439247
2021-03-05,1.93083563387101,1.2776632995752444
2021-03-08,-0.53736432240256,1.37362874399892
2021-03-09,1.40554007439313,1.2788343343436932
2021-03-10,0.60122037709877,1.2834141534666166
2021-03-11,1.03418255006566,1.1986862040420294
2021-03-12,0.10148833275316,1.1657033926350424
2021-03-15,0.64709395394135,1.0742014981107677
2021-03-16,-0.15709169785971,1.0183404457071121
2021-03-17,0.28752446501592,0.9447269007277308
2021-03-18,-1.48705600659475,0.8815272296329343
2021-03-19,-0.060288567375359994,0.9993863955919391
2021-03-22,0.70005568983422,0.9257587502920928
2021-03-23,-0.76601181193343,0.8951659689523143
2021-03-24,-0.54823366003482,0.8847857218220802
2021-03-25,0.52265834327283,0.8515590526619073
2021-03-26,1.64944186587163,0.8145374512318891
2021-03-29,-0.08683896263868,0.973132411415891
2021-03-30,-0.31628294096499004,0.9028016322431585
2021-03-31,0.36159535924209,0.8492808998942731
2021-04-01,1.1755830427674099,0.8010699684945349
2021-04-05,1.43349877622434,0.8629719474830125
2021-04-06,-0.09740049407973,0.9603484287262767
2021-04-07,0.14741456981077,0.8916310866200808
2021-04-08,0.42117509405911996,0.8302272954722132
2021-04-09,0.76902881356879,0.7882188621075159
2021-04-12,-0.01960980747401,0.7875345743129503
2021-04-13,0.3289071877063,0.7371916650849064
2021-04-14,-0.40961043207302994,0.7013815971907584
2021-04-15,1.10331014011197,0.6817548638578627
2021-04-16,0.36023233905169,0.7589604736429926
2021-04-19,-0.53206898937574,0.7222113721659499
2021-04-20,-0.6825561005077999,0.7118361398883224
2021-04-21,0.9263020919853201,0.7222357157038043
2021-04-22,-0.92533378605548,0.7576192859888851
2021-04-23,1.08694098955322,0.7965901390508977
2021-04-26,0.17806845645829,0.8434247491859534
2021-04-27,-0.02149189814453,0.788224208531942
2021-04-28,-0.08458975873963,0.7378197904414919
2021-04-29,0.67400415367036,0.6945335507914415
2021-04-30,-0.72207134171211,0.6978665058355714
2021-05-03,0.27443216495122,0.7166297824333436
2021-05-04,-0.6700737489847299,0.6805311882767975
2021-05-05,0.07032164471141,0.6950658579166232
2021-05-06,0.8132299498631901,0.6557339737743112
2021-05-07,0.7346291419187501,0.6867447840966342
2021-05-10,-1.04904805031385,0.6997130368654804
2021-05-11,-0.87117501417814,0.7748949652848333
2021-05-12,-2.16827823583027,0.8013688982268494
2021-05-13,1.20996445780932,1.1157792737758203
2021-05-14,1.48077785636235,1.119960305450804
2021-05-17,-0.25332581839609,1.1671454926352858
2021-05-18,-0.85537723840332,1.0805792299656447
2021-05-19,-0.29477518113782003,1.0520243596286267
2021-05-20,1.04994293345086,0.9798979438057198
2021-05-21,-0.07841880752526,0.9846745056267154
2021-05-24,0.98624974812153,0.9129306639336678
2021-05-25,-0.21275454008282,0.9204252880589816
2021-05-26,0.18750575506114,0.859718765390627
2021-05-27,0.11646360898627,0.8028821759156608
2021-05-28,0.0768586452887,0.7511217709215721
2021-06-01,-0.04924547586302,0.7050043396068992
2021-06-02,0.14458890369013,0.6650269223635419
2021-06-03,-0.36353030560487,0.6306997592630175
2021-06-04,0.87953033830157,0.6176948944053912
2021-06-07,-0.07970562694215,0.6684311587887048
2021-06-08,0.01750095494408,0.6337251238858645
2021-06-09,-0.18255325906153,0.6020786105492096
2021-06-10,0.46414547764630004,0.5802971726820246
2021-06-11,0.19465389328079,0.578806008434254
2021-06-14,0.18135563851373,0.5577696831996629
2021-06-15,-0.20137199542773002,0.5392367485195189
2021-06-16,-0.54047037470255,0.5279126841693669
2021-06-17,-0.04358105436725,0.554438102952186
2021-06-18,-1.32113556872841,0.5343018519584862
2021-06-21,1.3905163512319498,0.7248210754369353
2021-06-22,0.51114063789903,0.8510862118840246
2021-06-23,-0.10838705186486,0.8131643348613692
2021-06-24,0.5794429545916899,0.7614379285034932
2021-06-25,0.33250631646861,0.7427456398447103
2021-06-28,0.23122888604730998,0.7064190974652276
2021-06-29,0.027729774268609998,0.6696626280956441
2021-06-30,0.13272784229076,0.633373652249074
2021-07-01,0.52080414322546,0.6028921338007888
2021-07-02,0.74720958946912,0.6036839378254137
2021-07-06,-0.20239027700217002,0.6352656061649449
2021-07-07,0.33533465536628004,0.6098630652321371
2021-07-08,-0.8597881009555001,0.5922705376163682
2021-07-09,1.1214825902413799,0.6580604698098584
2021-07-12,0.34452326955936,0.7452010326958083
2021-07-13,-0.35230111811657,0.7092809699504921
2021-07-14,0.11642565654685,0.6835889210834635
2021-07-15,-0.32675735627449,0.6462914378125445
2021-07-16,-0.75674150068127,0.6277471855031554
2021-07-19,-1.59967813999841,0.6665807987966789
2021-07-20,1.5048806004799,0.8797562955060585
2021-07-21,0.82080416621437,0.9875909573451398
2021-07-22,0.20146392092428,0.9611498385214633
2021-07-23,1.00943323862559,0.893212816300803
2021-07-26,0.23793669227281,0.9077814914859024
2021-07-27,-0.47235833821764994,0.8469626819409303
2021-07-28,-0.01862792315527,0.8120358695165761
2021-07-29,0.41973318452725994,0.7588236902443007
2021-07-30,-0.5420713608261299,0.726221842393013
2021-08-02,-0.18445056700606,0.7163236196889454
2021-08-03,0.8169961338918299,0.6791834173405031
2021-08-04,-0.46431506612964996,0.7059095209567227
2021-08-05,0.59874859904205,0.6908797423735138
2021-08-06,0.1673864548529,0.6855961027559291
2021-08-09,-0.09403502649565,0.6492451189338908
2021-08-10,0.0992186953864,0.6174218430461226
2021-08-11,0.1274930718015,0.5884027624849557
2021-08-12,0.41378077354785,0.5638674412258513
2021-08-13,0.16060163209238998,0.5601151938925303
2021-08-16,0.26174222619932,0.5404982395065225
2021-08-17,-0.70857435071367,0.5285515888302799
2021-08-18,-1.08066528452557,0.5823787684857791
2021-08-19,0.12559032561583,0.6971255713558238
2021-08-20,0.81086038907418,0.6582998150439685
2021-08-23,0.84876679844114,0.6883919385888926
2021-08-24,0.14946188019617002,0.7182435405545844
2021-08-25,0.22176574032517,0.6773110851551496
2021-08-26,-0.58419498276034,0.643940666355434
2021-08-27,0.87690715404527,0.653510130947956
2021-08-30,0.4297324106874,0.6955478345069734
2021-08-31,-0.13500269158921,0.6726643114374621
2021-09-01,0.031164006095169998,0.6391371631429429
2021-09-02,0.28386057544054,0.6067566995872492
2021-09-03,-0.03350872611811,0.5862215730909411
2021-09-07,-0.34013524523217,0.5614474512466497
2021-09-08,-0.13194368138158,0.5574951454020809
2021-09-09,-0.46162471500020996,0.5397333566270913
2021-09-10,-0.77525522862771,0.5531155470050677
2021-09-13,0.22739003463705001,0.6129443998179648
2021-09-14,-0.5763213966258001,0.5885190378419823
2021-09-15,0.84382942220795,0.6076881952238841
2021-09-16,-0.15523447127652,0.6544710792625488
2021-09-17,-0.9152630275797999,0.6241554768291011
2021-09-20,-1.7123077726381501,0.6924578930998433
2021-09-21,-0.08126886585468,0.9255802328547693
2021-09-22,0.9474585224218399,0.8603942822950588
2021-09-23,1.20616803699373,0.8717847170971341
2021-09-24,0.14599428113637,0.9232705353918255
2021-09-27,-0.27802439201884,0.8582943791247052
2021-09-28,-2.05743177398929,0.808057513646645
2021-09-29,0.15679543362843,1.089379385005406
2021-09-30,-1.19812029450159,1.0065841108819376
2021-10-01,1.1425952113334799,1.0400383687909829
2021-10-04,-1.30709520486433,1.0477160947956847
2021-10-05,1.04695174986009,1.0913379401160785
2021-10-06,0.40943993496237996,1.0767584390805562
2021-10-07,0.82640392250663,1.0041936773219553
2021-10-08,-0.19155566024213,0.9758971839705464
2021-10-11,-0.68894416443399,0.9080787348124656
2021-10-12,-0.24197056865542,0.8863054002331732
2021-10-13,0.30179558702307,0.8308677816371235
2021-10-14,1.6919162285711602,0.7817471706733375
2021-10-15,0.74325206371899,0.9609151095037965
2021-10-18,0.33690878018042003,0.9297845426964065
2021-10-19,0.73661427842353,0.8705352833096879
2021-10-20,0.36573335985607003,0.852311249474686
2021-10-21,0.29913931683598,0.8039639575442205
2021-10-22,-0.10731292246628,0.7580196762669243
2021-10-25,0.47369594408532,0.7128596435544321
2021-10-26,0.18181414322437,0.691233487971299
2021-10-27,-0.50643703711052,0.6546028518295225
2021-10-28,0.97812884241843,0.6525456569319972
2021-10-29,0.19474372317169,0.7129280882293378
2021-11-01,0.17984589459025,0.6739691111492123
2021-11-02,0.36736071203886,0.6394938076863276
2021-11-03,0.6440494612888801,0.6198679878116522
2021-11-04,0.41732223428175996,0.6329764232528473
2021-11-05,0.37258500452849996,0.6184174251114385
2021-11-08,0.0887394060701,0.6023536943696453
2021-11-09,-0.35049109263987,0.5752006403820554
2021-11-10,-0.82598421638611,0.5699314501988717
2021-11-11,0.05507883329886999,0.6350107041589049
2021-11-12,0.7196697564129501,0.603219907792666
2021-11-15,-0.0010739878016252646,0.6306059455291877
2021-11-16,0.38577790571263004,0.5994780420905109
2021-11-17,-0.26050154828958,0.5874186160556572
2021-11-18,0.33790647401712004,0.5726682511140786
2021-11-19,-0.13996446049873001,0.5609533073471974
2021-11-22,-0.32022583169606,0.5430386247622359
2021-11-23,0.16557613831942,0.540334321867929
2021-11-24,0.22912237766679,0.5237722676783991
2021-11-26,-2.29870111593211,0.5125549708669466
2021-11-29,1.31138360828231,1.0074079879757454
2021-11-30,-1.91433811878489,1.0484893750866917
2021-12-01,-1.1885541457957,1.2140808276567943
2021-12-02,1.4094638396057801,1.207900600866026
2021-12-03,-0.84844551417386,1.2259495785524936
2021-12-06,1.16625993096857,1.1755929016091595
2021-12-07,2.0495603186253297,1.1633152250931649
2021-12-08,0.30805355865854,1.312170102185295
2021-12-09,-0.72069882325234,1.2098329812041426
2021-12-10,0.9503769118209601,1.148959361657404
2021-12-13,-0.91781583427934,1.1134467272144184
2021-12-14,-0.74987228546241,1.0874436872070183
2021-12-15,1.62162673518917,1.0460231244548164
2021-12-16,-0.87818633111123,1.1358777554807418
2021-12-17,-1.03409645840546,1.101726533199744
2021-12-20,-1.14533983232565,1.0927935910394686
2021-12-21,1.76217553851962,1.101476261722777
2021-12-22,1.0128728029126601,1.2059573509878432
2021-12-23,0.62044126852516,1.1693411673249186
2021-12-27,1.37440515736066,1.0994718943798298
2021-12-28,-0.1010665398887,1.1326256136891535
2021-12-29,0.14009134018574998,1.0454733491304251
2021-12-30,-0.29942338419051,0.9670765903245527
2021-12-31,-0.26296343734735,0.9049536395815689
2022-01-03,0.63538241703877,0.8483103540882272
2022-01-04,-0.06298202522039001,0.822343796175228
2022-01-05,-1.9583264304500798,0.7685454499130734
2022-01-06,-0.09642337401807001,1.0383732623090955
2022-01-07,-0.40584410823356,0.9611459297983342
2022-01-10,-0.14420705375393,0.9061392049546615
2022-01-11,0.91182864523986,0.8446647471537225
2022-01-12,0.28137920146669,0.8537260057556749
2022-01-13,-1.43460292343995,0.8009082338856887
2022-01-14,0.08196442695904001,0.9298457594337555
2022-01-18,-1.85591053980083,0.8632983419720985
2022-01-19,-0.9736790941460001,1.0723300167288887
2022-01-20,-1.10987423043322,1.060057214149375
2022-01-21,-1.9095995324635202,1.0693047598327738
2022-01-24,0.27679047582704,1.2279287331844844
2022-01-25,-1.22465905568667,1.1334205438879583
2022-01-26,-0.14977569258860002,1.1468348388960223
2022-01-27,-0.5398635199970401,1.059224619766233
2022-01-28,2.40559679147356,1.001963745386529
2022-01-31,1.87098262229845,1.2858811704068605
2022-02-01,0.68395603483182,1.3684796893767672
2022-02-02,0.93784004483232,1.2796157513559487
2022-02-03,-2.46934717201199,1.224204028693694
2022-02-04,0.51436784398628,1.4670631205907212
2022-02-07,-0.37085809278281,1.3569428191995654
2022-02-08,0.83661134666339,1.2549390075636153
2022-02-09,1.4412842079265,1.1927427689645156
2022-02-10,-1.82818244850562,1.2187626500542825
2022-02-11,-1.91516826380855,1.3215988750723275
2022-02-14,-0.3847990755629,1.4174564862833934
2022-02-15,1.56437176460642,1.3096504569087573
2022-02-16,0.08808197202831,1.3334413177768267
2022-02-17,-2.14005041369365,1.2247380148940108
2022-02-18,-0.71919616638655,1.3914642777806268
2022-02-22,-1.01947354350162,1.3077099250463557
2022-02-23,-1.8583735748787598,1.2648418214409138
2022-02-24,1.48461052527242,1.362772242621154
2022-02-25,2.21260805512653,1.3644792424638865
2022-02-28,-0.24455914631271,1.4961032683052842
2022-03-01,-1.55944677866113,1.3750283600232018
2022-03-02,1.84710467806503,1.3966123216456219
2022-03-03,-0.52685207442451,1.4511465463845004
2022-03-04,-0.7965684543002199,1.3470831480231185
2022-03-07,-2.99625868144151,1.2755287023714887
2022-03-08,-0.72600439756982,1.6338299915848504
2022-03-09,2.5373598122140297,1.5222623327149132
2022-03-10,-0.43010499202472996,1.6819811700525538
2022-03-11,-1.30462789332383,1.5485891482198932
2022-03-14,-0.74486750955333,1.5047834190530847
2022-03-15,2.11826297241461,1.4095311472069747
2022-03-16,2.21369216483928,1.5115685726700083
2022-03-17,1.22722050687009,1.6088706629944198
2022-03-18,1.15948144118878,1.5394660380779315
2022-03-21,-0.043475485430189996,1.4721705052159897
2022-03-22,1.12406995540741,1.349793143353123
2022-03-23,-1.23486302524948,1.3051816361645718
2022-03-24,1.42420122816186,1.290305140359842
2022-03-25,0.50533807042363,1.295672573491706
2022-03-28,0.71195510200432,1.2037081060571024
2022-03-29,1.2182044101392,1.1368987750916786
2022-03-30,-0.6313588999089901,1.1385767527106916
2022-03-31,-1.57763352268816,1.078881486356418
2022-04-01,0.34044209614626997,1.1655029717141527
2022-04-04,0.8058382532134,1.0798836360028454
2022-04-05,-1.26311590740062,1.0383399075331223
