name,n,mean,std,skew,kurtosis_excess,min,max,acf1_returns,acf5_returns,acf1_abs_returns,acf5_abs_returns,acf10_abs_returns,acf1_sq_returns,acf5_sq_returns,ljungbox_r_p,ljungbox_sq_p
real_train,2515,0.041664550932620364,0.9317386628901354,-0.4970439485615161,4.597021670080659,-6.89583693926243,4.84031776708056,-0.0462369249047825,-0.07816529281218793,0.21381013087343922,0.20129924010382827,0.20028393464015398,0.24383313800574036,0.18695109152291334,0.0010209747040892335,3.893365064456832e-245
synth_timegan,2515,-0.023787425289571167,0.9312083369669794,-0.05157688502321533,-1.5664515126717609,-1.784318447113037,1.4271883964538574,-0.7411380620584026,-0.03601041233564227,0.21010244503733946,-0.024263460705837774,0.01136123355566314,0.2039924358836983,-0.01655876157950719,0.0,2.715406432533574e-23
synth_ctgan,2515,-0.00014996514594317533,1.366727583379009,-0.5355239500871385,3.582709008035998,-8.663782119750977,7.144862651824951,-0.050204740629782973,-0.002636445197746716,-0.007384980916871405,0.0015638935689081578,-0.03672234957383989,-0.006509495469862866,-0.013193471541898833,0.01185875273233876,0.8076338093893314
