date,r_pct,sigma_pct,VaR_5,VaR_1
2022-12-05,-1.8056249630971501,1.2937238063218686,-2.092078301125258,-3.000089650466914
2022-12-06,-1.45038694229864,1.374932003743976,-2.225511033657702,-3.190519065412193
2022-12-07,-0.18641072533824,1.379485561486177,-2.2329929587782407,-3.201196944792518
2022-12-08,0.74936344139331,1.2686947681559608,-2.0509532292587234,-2.9413977296279064
2022-12-09,-0.7376719464211501,1.1969238321226763,-1.933026807846427,-2.773098250107964
2022-12-12,1.41783072996499,1.1393388248368386,-1.838409206188417,-2.6380641082951275
2022-12-13,0.72632232554568,1.1718629454569938,-1.8918494058890039,-2.714331646030422
2022-12-14,-0.60711166238363,1.110324851361922,-1.7907365095238306,-2.570027701017824
2022-12-15,-2.52374779018254,1.0521563193458827,-1.6951601216629162,-2.433625221075269
2022-12-16,-1.1200239946012,1.3665861692746761,-2.2117980399716854,-3.170948474934017
2022-12-19,-0.9048328941103599,1.3270983510264382,-2.1469158278568217,-3.0783513928021295
2022-12-20,0.10368006978893,1.2687899743433497,-2.0511096620098566,-2.941620983672931
2022-12-21,1.47585486690555,1.1667366966160255,-1.8834264952444504,-2.7023108328780823
2022-12-22,-1.45571424981465,1.2035721603269363,-1.9439506385338132,-2.788688267993976
2022-12-23,0.58509522719152,1.2410466335804315,-2.0055247348093035,-2.876564150522836
2022-12-27,-0.40578440346585,1.1601496962503213,-1.872603431983735,-2.6868646258977025
2022-12-28,-1.2093470442948702,1.0815816632419846,-1.7435087387533241,-2.502626272700297
2022-12-29,1.7310634314993498,1.1022579218734445,-1.7774817830434586,-2.5511111296412823
2022-12-30,-0.25439756461107,1.2003017453835185,-1.9385770381305567,-2.781019298307748
2023-01-03,-0.40085724812737,1.1102181254826262,-1.7905611488317033,-2.5697774338354584
2023-01-04,0.75106945621392,1.037092834542403,-1.6704093944876561,-2.3983020555670684
2023-01-05,-1.17138691364573,0.9958962086684895,-1.6027194501720519,-2.301697899682268
2023-01-06,2.2583835589031698,1.0270405534515983,-1.6538925479535753,-2.3747299277800487
2023-01-09,-0.07679273259917,1.2649472250947678,-2.0447956623281485,-2.9326099168789566
2023-01-10,0.69539979705943,1.1637262339932997,-1.8784800210375527,-2.6952514391942093
2023-01-11,1.2767571192293599,1.1005522563512709,-1.774679213615313,-2.547111423973743
2023-01-12,0.34100849120424,1.1176858279371005,-1.802831288742092,-2.587288845916178
2023-01-13,0.39888921446563996,1.0373075328643449,-1.670762164093142,-2.398805513064402
2023-01-17,-0.20325554309969998,0.968712228312888,-1.5580536049113523,-2.2379527404578385
2023-01-18,-1.5684966977744301,0.9021236517289472,-1.4486422891687087,-2.081805650835742
2023-01-19,-0.7667671901812,1.0319826291627323,-1.6620128447641447,-2.3863188635791617
2023-01-20,1.8741673552352,1.0004163343991572,-1.610146443342436,-2.3122973825632394
2023-01-23,1.18113159513288,1.1555184547485564,-1.86499386511469,-2.676004581743942
2023-01-24,-0.07117563642928,1.1486627226036816,-1.8537292501787583,-2.659928211342761
2023-01-25,-0.01817415734652,1.0593527707450547,-1.7069845704896431,-2.4505005621507916
2023-01-26,1.09477080291142,0.9788518908190422,-1.5747140273576288,-2.261729773566369
2023-01-27,0.24917340217047,0.9904668896409362,-1.5937985666081518,-2.288966401153934
2023-01-30,-1.30535693152928,0.9206926110998028,-1.4791528418935584,-2.1253489898259517
2023-01-31,1.45363044164188,0.9918701497875723,-1.5961042554642444,-2.292256980396211
2023-02-01,1.03980562968857,1.0619725333176344,-1.711289087641139,-2.456643782537753
2023-02-02,1.45923846268534,1.0512546588983924,-1.693678608451883,-2.4315108696065075
2023-02-03,-1.04085926372849,1.1091743957716733,-1.7888462024127616,-2.56732993660578
2023-02-06,-0.61593931939398,1.099929103822966,-1.7736553152001808,-2.545650160515696
2023-02-07,1.27903640373983,1.0438666532852476,-1.6815394179733292,-2.4141863428815666
2023-02-08,-1.11425730124121,1.0721948281596663,-1.728085282813836,-2.4806145845991265
2023-02-09,-0.8869009831038,1.0799116135482867,-1.7407646894926714,-2.4987100844804377
2023-02-10,0.21928557092181,1.0552764217106478,-1.7002867443134297,-2.440941714813004
2023-02-13,1.1383569951155,0.9775030882833958,-1.5724978174959259,-2.25856689486824
2023-02-14,-0.02804538554936,0.9960712311303584,-1.6030070285949582,-2.302108319148209
2023-02-15,0.27693375330759,0.9224189999541995,-1.4819894617123477,-2.1293972907357968
2023-02-16,-1.38846892048807,0.8613585351783887,-1.381661355395836,-1.9862133640799018
2023-02-17,-0.27712421722831,0.9637527619067893,-1.549904733547678,-2.2263230242945165
2023-02-21,-2.02447839734709,0.9008966099230729,-1.4466261436774068,-2.078928295339332
2023-02-22,-0.15747954856433,1.1395321292895415,-1.838726823647659,-2.6385173981722962
2023-02-23,0.53152782632377,1.0528867146956078,-1.6963602301548732,-2.4353379639207224
2023-02-24,-1.0593464619775599,0.9906816270762503,-1.5941514004806,-2.2894699503702913
2023-02-27,0.30682925395524,1.0049600388373898,-1.6176121785546318,-2.322952156407799
2023-02-28,-0.30406198309478,0.9357028750688581,-1.5038161222150483,-2.1605473549730547
2023-03-01,-0.47364642034928,0.8775326120558902,-1.4082368901628142,-2.024140815923872
2023-03-02,0.75535937311972,0.8385325461085554,-1.3441561011108245,-1.9326874900659523
2023-03-03,1.6018749176483298,0.8276574800934801,-1.3262873412943779,-1.907185970213496
2023-03-06,0.06869307788477,0.9713014484882142,-1.5623079380216678,-2.2440243403554327
2023-03-07,-1.54455904792634,0.9001312683357121,-1.445368615218901,-2.0771336052053195
2023-03-08,0.14137941356029,1.0253221622309399,-1.6510690690018088,-2.3707003809462948
2023-03-09,-1.86318579454809,0.9491066286890639,-1.52583975441611,-2.191978528684486
2023-03-10,-1.4583969436067399,1.1323657831048173,-1.8269518405295029,-2.6217126524129615
2023-03-13,-0.15109018407386002,1.1848692372385343,-1.9132199707779711,-2.744830790367938
2023-03-14,1.63423882353637,1.0932924557998758,-1.7627506761527947,-2.5300875321068212
2023-03-15,-0.70053639293536,1.1744909499595586,-1.8961674653093121,-2.720494193356719
2023-03-16,1.7409576249031298,1.116360896544455,-1.800654301421221,-2.5841819439290217
2023-03-17,-1.1080621273952902,1.212981150356022,-1.9594104971417527,-2.810751908406427
2023-03-20,0.88788696359412,1.1958199891532348,-1.9312130896704933,-2.7705097901059577
2023-03-21,1.28986475185577,1.1467027711335094,-1.8505088649393628,-2.655332217051125
2023-03-22,-1.6600248639841502,1.1573759174078815,-1.8680458515652998,-2.68036024458004
2023-03-23,0.29800838691826004,1.2416956225025606,-2.006591084857844,-2.8780859991128818
2023-03-24,0.5623963084302,1.1464064284443347,-1.850021945933181,-2.654637307341093
2023-03-27,0.16455995637673998,1.075095829150691,-1.7328519012292125,-2.4874172958895278
2023-03-28,-0.15750832883885,0.9939564956583194,-1.5995323186324806,-2.297149363630317
2023-03-29,1.41368707750473,0.9230363453259486,-1.4830038184211978,-2.130844936684029
2023-03-30,0.56989991994829,1.0015604073591993,-1.6120262631897035,-2.314980180006742
2023-03-31,1.43333277820367,0.9486493927062656,-1.525088472543914,-2.1909063317455044
2023-04-03,0.36920225658025,1.0249038937844737,-1.650381814469437,-2.3697195610527486
2023-04-04,-0.5813839745162099,0.956210392497477,-1.537511908783664,-2.2086365217059796
2023-04-05,-0.24954816571209001,0.9161743043313945,-1.471728837449834,-2.1147537723261842
2023-04-06,0.35727731328023,0.8575631097938393,-1.375425113289007,-1.9773132695279763
2023-04-10,0.09958070170092001,0.8080807625416437,-1.2941209467692083,-1.8612794855446182
2023-04-11,-0.004135333298194155,0.7554787294896795,-1.2076908420544994,-1.7379301846489084
2023-04-12,-0.41434563234615995,0.7087958070576451,-1.1309863947149168,-1.6284609205983795
2023-04-13,1.3175510497831,0.6884926208800957,-1.097626343675933,-1.5808509010677247
2023-04-14,-0.20715175845786002,0.8091715193306781,-1.2959131631157017,-1.8638372590672068
2023-04-17,0.33007035826155,0.7614251663803682,-1.2174613990714478,-1.7518743003176374
2023-04-18,0.08548548034656,0.722519723919455,-1.1535360853379086,-1.660642862098298
2023-04-19,-0.008426554794027652,0.6799463460609426,-1.0835840075781937,-1.5608102873681793
2023-04-20,-0.5970335188310399,0.6425513879829248,-1.022140562240399,-1.4731208641971933
2023-04-21,0.09027812573005,0.6541096810881893,-1.041131928646797,-1.5002245195383028
2023-04-24,0.08512167782726,0.6201624129213019,-0.9853533632148508,-1.4206197675400642
2023-04-25,-1.59371838185773,0.590581879541021,-0.9367497551556532,-1.3512548038517718
2023-04-26,-0.38485835033448,0.8320467373235806,-1.333499305167383,-1.9174785725973142
2023-04-27,1.9377193402696902,0.7920260715061038,-1.267741574207824,-1.8236319879018152
2023-04-28,0.8219331313243899,1.0296649783183098,-1.6582047256943422,-2.380884081028125
2023-05-01,-0.03861810485101,0.9970832439591227,-1.604669861183127,-2.304481441776421
2023-05-02,-1.16539066805732,0.9234299335338595,-1.4836505209923818,-2.1317678825754673
2023-05-03,-0.7022908054892599,0.968441518180905,-1.5576088026157546,-2.2373179378924606
2023-05-04,-0.7244913455062699,0.9390726168295394,-1.5093529259532137,-2.1684492413881387
2023-05-05,1.83061663818797,0.916654317783011,-1.4725175448529624,-2.1158793813614647
2023-05-08,0.04520264848828,1.0863827527024636,-1.7513973818482396,-2.5138846023527424
2023-05-09,-0.458993894906,1.0028484451818802,-1.6141426308932263,-2.3180005683023426
2023-05-10,0.44739422419137,0.9464332945489841,-1.5214472141232993,-2.185709685483811
2023-05-11,-0.16980648897053002,0.8915206018436496,-1.4312204775254926,-2.0569419960522515
2023-05-12,-0.15845615894392,0.8325415908255785,-1.3343123961738441,-1.918638980854861
2023-05-15,0.29537976803161997,0.7800582319570254,-1.2480772843425665,-1.7955679653543877
2023-05-16,-0.63981076819175,0.7369069719244096,-1.1771756916321425,-1.6943802840240099
2023-05-17,1.18206886220715,0.7370567619355485,-1.1774218107571421,-1.694731534576187
2023-05-18,0.94007230637274,0.8157674844576214,-1.306750956325198,-1.8793044879923169
2023-05-19,-0.14469138806756,0.834456831296838,-1.3374593170223459,-1.9231301299506314
2023-05-22,0.01550226798023,0.7812869653301459,-1.2500962092384986,-1.7984492874966689
2023-05-23,-1.12854687682837,0.7314377195992564,-1.1681891938915099,-1.6815551437853535
2023-05-24,-0.73455126783059,0.8143327786104189,-1.3043935992153308,-1.875940170056761
2023-05-25,0.8719456079012,0.8134707105239526,-1.3029771399900594,-1.873918660818039
2023-05-26,1.29646809316401,0.8224742743655957,-1.317770845109214,-1.8950315958321562
2023-05-30,0.0016603130665870935,0.9024551154472842,-1.449186915340414,-2.082582917712267
2023-05-31,-0.61273581862142,0.8388313991767254,-1.3446471449066173,-1.9333882864970122
2023-06-01,0.9806215085854201,0.8190795805142755,-1.312193042731231,-1.8870711979345758
2023-06-02,1.44298123901069,0.8434395209444926,-1.3522187238707382,-1.944194115958677
2023-06-05,-0.20055914906578,0.9478878237319568,-1.5238371428446995,-2.1891204882121933
2023-06-06,0.23511302338512,0.8835588729736331,-1.4181386055897471,-2.03827211519294
2023-06-07,-0.38192939264209,0.8254323606483557,-1.3226312600464374,-1.901968169454837
2023-06-08,0.6169571607523799,0.7860687024432869,-1.2579530546003255,-1.8096622368020758
2023-06-09,0.11474010230507,0.76754995411252,-1.227525003353098,-1.7662366403463816
2023-06-12,0.9277974981754801,0.7199346720973356,-1.1492886012253076,-1.6545810367935119
2023-06-13,0.6908570725908401,0.7560571234733865,-1.2086411979566898,-1.7392864914186876
2023-06-14,0.08190899801262999,0.7508848786949497,-1.2001427116459271,-1.7271578199498223
2023-06-15,1.21045804935899,0.7048420746022623,-1.1244900391501973,-1.6191896033886748
2023-06-16,-0.36783764677519,0.7977550213224259,-1.2771547794358593,-1.8370661065795446
2023-06-20,-0.47463538352356005,0.761030218641664,-1.2168124626628622,-1.75094816639024
2023-06-21,-0.52590863669248,0.7386320810765226,-1.1800102087793056,-1.6984255840920075
2023-06-22,0.37039303873349,0.7249481785286311,-1.1575262654505036,-1.666337474281879
2023-06-23,-0.7688288056503,0.6934300264681778,-1.105738967033577,-1.5924288856472724
2023-06-26,-0.44969343631322,0.7202317016864358,-1.1497766488728944,-1.6552775572516594
2023-06-27,1.13907335241822,0.7015447468700405,-1.1190722184949935,-1.6114575244746943
2023-06-28,-0.035413938839030004,0.7807728915441298,-1.2492515374914472,-1.797243808574376
2023-06-29,0.446356811449,0.7314121464697939,-1.1681471748262935,-1.6814951759959373
2023-06-30,1.21943502618862,0.7047348611352343,-1.1243138773054089,-1.618938192835941
2023-07-03,0.11699930926720001,0.7995494292847487,-1.2801031610683953,-1.841273909107929
2023-07-05,-0.19702580976126002,0.7481875715226135,-1.1957107813986219,-1.7208327611126482
2023-07-06,-0.7954061175894299,0.7075566066589485,-1.1289502715081188,-1.6255550537719414
2023-07-07,-0.28692127957334,0.7356618431737235,-1.1751298275835271,-1.6914605154901483
2023-07-10,0.24021386106269,0.7016196315339692,-1.1191952610652016,-1.6116331255001202
2023-07-11,0.67195839982545,0.6658659598540423,-1.0604486041787904,-1.5277924419695612
2023-07-12,0.73839052353896,0.6741150142306891,-1.0740025790387846,-1.5471360876686715
2023-07-13,0.84344829896263,0.6900329105967226,-1.10015718504793,-1.5844628082260488
2023-07-14,-0.10249321969073,0.7186957723293824,-1.1472529719831936,-1.6516758749320697
2023-07-17,0.38479695744210995,0.6782390991738653,-1.0807788398182672,-1.556806873474094
2023-07-18,0.70920669414284,0.6542921198258503,-1.041431692710754,-1.5006523298232124
2023-07-19,0.23551348272334,0.6698586450046495,-1.0670089626979933,-1.5371551014230003
2023-07-20,-0.6779827396258,0.6380610175477167,-1.0147624598286638,-1.4625911560887916
2023-07-21,0.03240420146131,0.6621422968676093,-1.0543302744647705,-1.5190606268761409
2023-07-24,0.40260384968746,0.626804199250173,-0.9962664449835719,-1.4361944450350503
